emergencyVehicleType,license_plate,vehicleSupportType,observationDateTime,longitude,latitude,serviceOnDuty
Ambulance,KA04D3606,BLS,2024-01-27T17:06:27+05:30,77.645241,12.963594,YES
Ambulance,KA04T7543,ALS,2024-01-27T17:07:12+05:30,77.563674,12.937994,YES
Ambulance,KA01X9341,BLS,2024-01-27T17:08:14+05:30,77.697412,12.962109,YES
Ambulance,KA41T8500,Patient Transport,2024-01-27T17:12:52+05:30,77.53455,12.913552,YES
Ambulance,KA40T2179,ALS,2024-01-27T17:15:45+05:30,77.675496,12.836083,YES
Ambulance,KA04D3606,BLS,2024-01-27T17:17:33+05:30,77.57096,12.93879,YES
Ambulance,KA51Y4340,BLS,2024-01-27T17:18:00+05:30,77.626226,12.933515,NO
Ambulance,KA05U3892,BLS,2024-01-27T17:22:35+05:30,77.68387,12.819405,YES
Ambulance,KA03A1692,Patient Transport,2024-01-27T17:22:42+05:30,77.620274,12.973318,YES
Ambulance,KA05D6805,ALS,2024-01-27T17:23:19+05:30,77.622902,12.919255,NO
Ambulance,KA04D1727,BLS,2024-01-27T17:30:38+05:30,77.630192,12.924577,YES
Ambulance,KA50H1620,Patient Transport,2024-01-27T17:31:24+05:30,77.581909,12.913686,YES
Ambulance,KA40K4489,Patient Transport,2024-01-27T17:35:20+05:30,77.684146,12.843597,YES
Ambulance,KA04M6459,Patient Transport,2024-01-27T17:37:12+05:30,77.640323,12.907566,YES
Ambulance,KA51X5676,Patient Transport,2024-01-27T17:38:12+05:30,77.555116,12.938424,NO
Ambulance,KA50G5585,ALS,2024-01-27T17:39:50+05:30,77.577124,12.934408,YES
Ambulance,KA01M6465,BLS,2024-01-27T17:40:16+05:30,77.47755,12.804801,YES
Ambulance,KA40V2034,BLS,2024-01-27T17:41:07+05:30,77.641153,12.978408,YES
Ambulance,KA04D1727,BLS,2024-01-27T17:43:15+05:30,77.600571,13.044734,YES
Ambulance,KA01M6465,BLS,2024-01-27T17:44:49+05:30,77.596456,13.047437,YES
Ambulance,KA51F5066,BLS,2024-01-27T17:45:52+05:30,77.635171,12.927336,YES
Ambulance,KA04T7543,ALS,2024-01-27T17:46:17+05:30,77.633806,12.968166,YES
Ambulance,KA51M1237,ALS,2024-01-27T17:47:23+05:30,77.554167,12.927513,YES
Ambulance,KA51P3128,ALS,2024-01-27T17:48:37+05:30,77.594424,13.02656,YES
Ambulance,KA05R6184,BLS,2024-01-27T17:49:18+05:30,77.633056,12.930759,YES
Ambulance,KA03P8868,Patient Transport,2024-01-27T17:49:54+05:30,77.717659,12.819913,YES
Ambulance,KA04D3606,BLS,2024-01-27T17:57:54+05:30,77.67247,13.000832,YES
Ambulance,KA40V2034,BLS,2024-01-27T17:58:39+05:30,77.680931,12.958123,YES
Ambulance,KA03D9708,BLS,2024-01-27T17:59:06+05:30,77.453188,12.929601,YES
Ambulance,KA51X5676,Patient Transport,2024-01-27T18:01:54+05:30,77.622363,12.940695,YES
Ambulance,KA01X9341,BLS,2024-01-27T18:04:46+05:30,77.643178,12.916626,YES
Ambulance,KA01S3086,Patient Transport,2024-01-27T18:06:32+05:30,77.59134,13.047219,YES
Ambulance,KA41P6997,ALS,2024-01-27T18:07:05+05:30,77.503728,13.163184,YES
Ambulance,KA51Y5446,ALS,2024-01-27T18:08:32+05:30,77.543655,12.942514,YES
Ambulance,KA51Y5446,ALS,2024-01-27T18:08:40+05:30,77.701539,12.956358,YES
Ambulance,KA05U3892,BLS,2024-01-27T18:09:46+05:30,77.532919,13.028339,YES
Ambulance,KA51P3128,ALS,2024-01-27T18:09:50+05:30,77.5298,13.145283,YES
Ambulance,KA04T7543,ALS,2024-01-27T18:10:27+05:30,77.688522,12.961505,NO
Ambulance,KA05F1958,BLS,2024-01-27T18:10:47+05:30,77.582259,12.937738,YES
Ambulance,KA01S3086,Patient Transport,2024-01-27T18:13:17+05:30,77.68957,12.958955,YES
Ambulance,KA51T6207,Patient Transport,2024-01-27T18:13:27+05:30,77.576785,12.931343,YES
Ambulance,KA50J5854,Patient Transport,2024-01-27T18:13:56+05:30,77.535878,12.930133,YES
Ambulance,KA05D6805,ALS,2024-01-27T18:16:00+05:30,77.600149,13.036737,NO
Ambulance,KA04D3606,BLS,2024-01-27T18:17:26+05:30,77.54639,13.036397,YES
Ambulance,KA02E1063,Patient Transport,2024-01-27T18:17:33+05:30,77.53931,12.929278,YES
Ambulance,KA01M6465,BLS,2024-01-27T18:20:19+05:30,77.417018,13.154687,YES
Ambulance,KA03W1469,Patient Transport,2024-01-27T18:21:39+05:30,77.571853,13.000216,YES
Ambulance,KA03U2497,BLS,2024-01-27T18:21:59+05:30,77.703116,13.097436,YES
Ambulance,KA51T6207,Patient Transport,2024-01-27T18:22:30+05:30,77.682135,12.833177,YES
Ambulance,KA03U2278,BLS,2024-01-27T18:27:26+05:30,77.454608,13.064401,YES
Ambulance,KA51X5676,Patient Transport,2024-01-27T18:31:12+05:30,77.633508,12.924695,YES
Ambulance,KA01H3141,ALS,2024-01-27T18:35:22+05:30,77.585077,12.935953,YES
Ambulance,KA05R6184,BLS,2024-01-27T18:35:57+05:30,77.605043,12.926792,YES
Ambulance,KA01S3086,Patient Transport,2024-01-27T18:39:39+05:30,77.629737,12.921851,YES
Ambulance,KA03A1692,Patient Transport,2024-01-27T18:42:29+05:30,77.690772,12.946198,YES
Ambulance,KA05D6805,ALS,2024-01-27T18:45:39+05:30,77.628368,12.984922,YES
Ambulance,KA01X9341,BLS,2024-01-27T18:46:47+05:30,77.571496,12.905513,YES
Ambulance,KA05D6805,ALS,2024-01-27T18:55:25+05:30,77.681054,12.842541,YES
Ambulance,KA41P6997,ALS,2024-01-27T18:58:23+05:30,77.763845,12.897529,YES
Ambulance,KA51M1237,ALS,2024-01-27T18:58:54+05:30,77.538816,12.812873,YES
Ambulance,KA02D9278,ALS,2024-01-27T19:00:37+05:30,77.606072,12.913304,YES
Ambulance,KA03P8868,Patient Transport,2024-01-27T19:02:20+05:30,77.751008,13.155208,YES
Ambulance,KA05F1958,BLS,2024-01-27T19:03:21+05:30,77.570238,13.014759,YES
Ambulance,KA05D6805,ALS,2024-01-27T19:03:51+05:30,77.539982,13.158006,YES
Ambulance,KA50J5854,Patient Transport,2024-01-27T19:04:19+05:30,77.68236,13.186923,YES
Ambulance,KA51P3128,ALS,2024-01-27T19:05:51+05:30,77.741119,12.970224,YES
Ambulance,KA51H1989,Patient Transport,2024-01-27T19:07:11+05:30,77.431825,13.066871,YES
Ambulance,KA01X9341,BLS,2024-01-27T19:10:34+05:30,77.651277,12.91334,YES
Ambulance,KA03H4273,ALS,2024-01-27T19:13:44+05:30,77.599118,13.028871,YES
Ambulance,KA51X5676,Patient Transport,2024-01-27T19:17:20+05:30,77.754051,12.959282,NO
Ambulance,KA01S3086,Patient Transport,2024-01-27T19:19:06+05:30,77.549213,12.93914,NO
Ambulance,KA01M6465,BLS,2024-01-27T19:20:48+05:30,77.449977,12.872996,YES
Ambulance,KA01M6465,BLS,2024-01-27T19:21:10+05:30,77.610738,12.933675,YES
Ambulance,KA03D9708,BLS,2024-01-27T19:21:46+05:30,77.754135,12.962206,YES
Ambulance,KA04M6459,Patient Transport,2024-01-27T19:22:13+05:30,77.592892,13.126423,YES
Ambulance,KA40H1271,BLS,2024-01-27T19:25:20+05:30,77.67698,12.835739,YES
Ambulance,KA01S3086,Patient Transport,2024-01-27T19:27:04+05:30,77.536763,12.894824,YES
Ambulance,KA03H4273,ALS,2024-01-27T19:27:56+05:30,77.652915,12.995613,YES
Ambulance,KA51F5066,BLS,2024-01-27T19:35:10+05:30,77.638019,12.91888,YES
Ambulance,KA03A1692,Patient Transport,2024-01-27T19:36:03+05:30,77.422122,13.063902,NO
Ambulance,KA03U2497,BLS,2024-01-27T19:37:55+05:30,77.623534,12.921236,YES
Ambulance,KA41T8500,Patient Transport,2024-01-27T19:38:37+05:30,77.683943,12.83209,YES
Ambulance,KA41T8500,Patient Transport,2024-01-27T19:43:24+05:30,77.618084,12.947685,YES
Ambulance,KA51Y5446,ALS,2024-01-27T19:50:25+05:30,77.59825,12.930072,YES
Ambulance,KA40H1271,BLS,2024-01-27T19:53:08+05:30,77.619093,12.932182,YES
Ambulance,KA03A1692,Patient Transport,2024-01-27T19:58:57+05:30,77.66938,12.849552,YES
Ambulance,KA51H1989,Patient Transport,2024-01-27T20:02:24+05:30,77.598801,12.919243,NO
Ambulance,KA04D3606,BLS,2024-01-27T20:02:33+05:30,77.707228,12.974961,NO
Ambulance,KA01M6465,BLS,2024-01-27T20:06:26+05:30,77.445765,12.951701,YES
Ambulance,KA03D9708,BLS,2024-01-27T20:07:51+05:30,77.589509,12.92305,YES
Ambulance,KA50K3022,ALS,2024-01-27T20:09:55+05:30,77.528465,13.136326,YES
Ambulance,KA50K3022,ALS,2024-01-27T20:18:11+05:30,77.700984,12.950854,YES
Ambulance,KA50J5854,Patient Transport,2024-01-27T20:21:34+05:30,77.624229,12.934049,YES
Ambulance,KA01S3086,Patient Transport,2024-01-27T20:24:44+05:30,77.71127,12.945988,YES
Ambulance,KA51Y5446,ALS,2024-01-27T20:29:31+05:30,77.487662,12.985024,NO
Ambulance,KA03H4273,ALS,2024-01-27T20:32:10+05:30,77.614893,12.933999,YES
Ambulance,KA04T7543,ALS,2024-01-27T20:35:07+05:30,77.535194,12.929923,YES
Ambulance,KA01H3141,ALS,2024-01-27T20:37:57+05:30,77.586833,12.921558,NO
Ambulance,KA01K2904,Patient Transport,2024-01-27T20:38:27+05:30,77.558062,12.927639,YES
Ambulance,KA40K4489,Patient Transport,2024-01-27T20:39:25+05:30,77.513399,12.957076,YES
Ambulance,KA51T6207,Patient Transport,2024-01-27T20:40:12+05:30,77.746426,12.984439,YES
Ambulance,KA40T2179,ALS,2024-01-27T20:40:13+05:30,77.650676,12.840356,YES
Ambulance,KA04M6459,Patient Transport,2024-01-27T20:40:40+05:30,77.569371,13.185053,YES
Ambulance,KA41P6997,ALS,2024-01-27T20:41:05+05:30,77.509475,13.103685,NO
Ambulance,KA51F5066,BLS,2024-01-27T20:44:46+05:30,77.624257,12.940583,YES
Ambulance,KA51Y4340,BLS,2024-01-27T20:44:54+05:30,77.742925,12.968722,YES
Ambulance,KA04D1727,BLS,2024-01-27T20:46:03+05:30,77.642767,12.920449,NO
Ambulance,KA03A1692,Patient Transport,2024-01-27T20:49:13+05:30,77.467264,13.11437,YES
Ambulance,KA41P6997,ALS,2024-01-27T20:50:22+05:30,77.601553,13.022446,YES
Ambulance,KA03D9708,BLS,2024-01-27T20:52:21+05:30,77.697287,12.912262,YES
Ambulance,KA51Y4340,BLS,2024-01-27T20:54:14+05:30,77.679416,12.8554,YES
Ambulance,KA04D3606,BLS,2024-01-27T20:54:17+05:30,77.681586,12.966199,YES
Ambulance,KA40T2179,ALS,2024-01-27T20:56:47+05:30,77.558926,12.93251,YES
Ambulance,KA41P6997,ALS,2024-01-27T20:58:42+05:30,77.626166,12.959813,YES
Ambulance,KA03U2497,BLS,2024-01-27T21:01:30+05:30,77.64263,12.897797,YES
Ambulance,KA01K2904,Patient Transport,2024-01-27T21:15:46+05:30,77.651345,12.937016,YES
Ambulance,KA05D6805,ALS,2024-01-27T21:24:58+05:30,77.629967,12.987744,YES
Ambulance,KA01H3141,ALS,2024-01-27T21:25:19+05:30,77.476104,13.151412,YES
Ambulance,KA50H3225,Patient Transport,2024-01-27T21:25:40+05:30,77.648174,12.967761,YES
Ambulance,KA41Y7419,Patient Transport,2024-01-27T21:28:13+05:30,77.605593,12.829751,NO
Ambulance,KA40V2034,BLS,2024-01-27T21:35:40+05:30,77.45455,12.822004,NO
Ambulance,KA03W1469,Patient Transport,2024-01-27T21:43:04+05:30,77.49506,12.841218,YES
Ambulance,KA04T7543,ALS,2024-01-27T21:43:34+05:30,77.626877,12.944294,YES
Ambulance,KA02D9278,ALS,2024-01-27T21:53:00+05:30,77.652516,12.913898,YES
Ambulance,KA51T6207,Patient Transport,2024-01-27T21:54:20+05:30,77.564991,13.169837,YES
Ambulance,KA50H3225,Patient Transport,2024-01-27T22:00:26+05:30,77.506425,13.035452,YES
Ambulance,KA51T6207,Patient Transport,2024-01-27T22:00:38+05:30,77.677824,12.835466,YES
Ambulance,KA51P3128,ALS,2024-01-27T22:10:46+05:30,77.688822,13.072137,YES
Ambulance,KA50H3225,Patient Transport,2024-01-27T22:10:52+05:30,77.608869,12.924481,YES
Ambulance,KA05D6805,ALS,2024-01-27T22:11:49+05:30,77.59123,12.911802,YES
Ambulance,KA40V2034,BLS,2024-01-27T22:13:21+05:30,77.702206,12.962799,YES
Ambulance,KA51P3128,ALS,2024-01-27T22:13:41+05:30,77.695487,12.951434,YES
Ambulance,KA05D6805,ALS,2024-01-27T22:15:46+05:30,77.756463,12.975013,YES
Ambulance,KA02D9278,ALS,2024-01-27T22:19:36+05:30,77.673087,12.967442,YES
Ambulance,KA01M6465,BLS,2024-01-27T22:20:31+05:30,77.531343,13.026905,YES
Ambulance,KA50G5585,ALS,2024-01-27T22:20:34+05:30,77.424817,13.124421,YES
Ambulance,KA03P8868,Patient Transport,2024-01-27T22:26:21+05:30,77.617249,12.916893,YES
Ambulance,KA01X9341,BLS,2024-01-27T22:38:46+05:30,77.662269,12.92842,YES
Ambulance,KA51Y5446,ALS,2024-01-27T22:38:54+05:30,77.600805,13.016272,YES
Ambulance,KA51T6207,Patient Transport,2024-01-27T22:43:28+05:30,77.631711,12.950562,YES
Ambulance,KA41T8500,Patient Transport,2024-01-27T22:45:03+05:30,77.544473,12.92176,YES
Ambulance,KA51X5676,Patient Transport,2024-01-27T22:50:59+05:30,77.630219,12.984879,NO
Ambulance,KA01H3141,ALS,2024-01-27T22:54:21+05:30,77.612587,12.907719,YES
Ambulance,KA01K2904,Patient Transport,2024-01-27T22:58:20+05:30,77.697107,12.954343,YES
Ambulance,KA03S4981,ALS,2024-01-27T23:10:34+05:30,77.51502,13.048725,YES
Ambulance,KA05R7687,Patient Transport,2024-01-27T23:21:29+05:30,77.772333,13.1398,YES
Ambulance,KA03U2497,BLS,2024-01-27T23:22:43+05:30,77.589913,12.923203,YES
Ambulance,KA03W1469,Patient Transport,2024-01-27T23:23:23+05:30,77.623975,12.931122,YES
Ambulance,KA50H3225,Patient Transport,2024-01-27T23:26:43+05:30,77.747776,12.967932,YES
Ambulance,KA40H1271,BLS,2024-01-27T23:37:51+05:30,77.597392,13.043461,YES
Ambulance,KA41T8500,Patient Transport,2024-01-27T23:40:58+05:30,77.48163,12.93134,YES
Ambulance,KA02N5926,BLS,2024-01-27T23:52:07+05:30,77.62606,12.940448,YES
Ambulance,KA03U2497,BLS,2024-01-27T23:56:03+05:30,77.6571,12.93242,YES
Ambulance,KA40H1271,BLS,2024-01-27T23:56:11+05:30,77.639756,12.913039,NO
Ambulance,KA50H1620,Patient Transport,2024-01-27T23:56:40+05:30,77.430756,13.13808,YES
Ambulance,KA02N5926,BLS,2024-01-27T23:57:19+05:30,77.682893,13.011607,NO
Ambulance,KA03U2278,BLS,2024-01-28T00:13:37+05:30,77.631519,12.890507,YES
Ambulance,KA05R6184,BLS,2024-01-28T00:42:25+05:30,77.617066,12.926464,YES
Ambulance,KA50H1620,Patient Transport,2024-01-28T00:49:36+05:30,77.582474,12.921064,YES
Ambulance,KA04T7543,ALS,2024-01-28T01:05:16+05:30,77.595044,13.04001,NO
Ambulance,KA03U2497,BLS,2024-01-28T01:10:31+05:30,77.798533,12.971896,YES
Ambulance,KA41P6997,ALS,2024-01-28T01:13:10+05:30,77.760456,12.977605,YES
Ambulance,KA02N5926,BLS,2024-01-28T01:33:09+05:30,77.633351,12.937505,YES
Ambulance,KA40H1271,BLS,2024-01-28T01:40:51+05:30,77.630392,12.936667,NO
Ambulance,KA41T8500,Patient Transport,2024-01-28T02:12:07+05:30,77.619186,12.939051,YES
Ambulance,KA01M6465,BLS,2024-01-28T02:13:28+05:30,77.679889,12.835311,YES
Ambulance,KA51H1989,Patient Transport,2024-01-28T02:28:16+05:30,77.689287,12.857145,YES
Ambulance,KA51F5066,BLS,2024-01-28T02:29:38+05:30,77.62661,13.084751,YES
Ambulance,KA51M1237,ALS,2024-01-28T02:35:35+05:30,77.706678,12.956681,YES
Ambulance,KA51Y4340,BLS,2024-01-28T02:37:52+05:30,77.571474,12.92378,YES
Ambulance,KA01M6465,BLS,2024-01-28T02:46:21+05:30,77.581066,13.043709,YES
Ambulance,KA40A5474,Patient Transport,2024-01-28T02:53:13+05:30,77.634755,12.952217,YES
Ambulance,KA01S3086,Patient Transport,2024-01-28T02:55:42+05:30,77.654784,12.991317,YES
Ambulance,KA50J5854,Patient Transport,2024-01-28T03:07:11+05:30,77.650884,12.914357,YES
Ambulance,KA01M6465,BLS,2024-01-28T03:10:29+05:30,77.63242,12.926446,YES
Ambulance,KA41X8497,ALS,2024-01-28T03:32:34+05:30,77.456534,13.094907,YES
Ambulance,KA05R6184,BLS,2024-01-28T03:42:55+05:30,77.539214,13.025881,YES
Ambulance,KA01K2904,Patient Transport,2024-01-28T04:03:27+05:30,77.686987,12.977553,YES
Ambulance,KA03W1469,Patient Transport,2024-01-28T04:19:03+05:30,77.746312,12.968717,NO
Ambulance,KA03H4273,ALS,2024-01-28T04:19:11+05:30,77.744388,12.976741,NO
Ambulance,KA05R6184,BLS,2024-01-28T04:28:39+05:30,77.674805,12.824313,YES
Ambulance,KA01H3141,ALS,2024-01-28T04:45:00+05:30,77.568743,13.002326,YES
Ambulance,KA05F1958,BLS,2024-01-28T04:47:27+05:30,77.555292,13.002104,YES
Ambulance,KA50H1620,Patient Transport,2024-01-28T04:48:44+05:30,77.632818,12.925998,YES
Ambulance,KA04D1727,BLS,2024-01-28T04:55:36+05:30,77.786034,12.994951,YES
Ambulance,KA03D9708,BLS,2024-01-28T04:55:50+05:30,77.749269,13.083885,NO
Ambulance,KA51M1237,ALS,2024-01-28T04:59:48+05:30,77.615531,12.93254,YES
Ambulance,KA03H4273,ALS,2024-01-28T05:01:41+05:30,77.574716,13.03184,YES
Ambulance,KA51F5066,BLS,2024-01-28T05:10:40+05:30,77.568824,13.017771,YES
Ambulance,KA51M1237,ALS,2024-01-28T05:11:20+05:30,77.69183,12.953015,NO
Ambulance,KA04D1727,BLS,2024-01-28T05:15:53+05:30,77.611053,12.905281,YES
Ambulance,KA40A5474,Patient Transport,2024-01-28T05:17:39+05:30,77.60769,13.106136,YES
Ambulance,KA51H1989,Patient Transport,2024-01-28T05:18:59+05:30,77.745302,12.910305,NO
Ambulance,KA05F1958,BLS,2024-01-28T05:44:24+05:30,77.72684,12.966938,YES
Ambulance,KA02N5926,BLS,2024-01-28T05:54:41+05:30,77.545997,12.92347,YES
Ambulance,KA01M6465,BLS,2024-01-28T05:54:59+05:30,77.415593,12.838985,YES
Ambulance,KA05U3892,BLS,2024-01-28T06:01:02+05:30,77.635114,12.98231,YES
Ambulance,KA41P6997,ALS,2024-01-28T06:02:44+05:30,77.492801,12.955544,YES
Ambulance,KA03H4273,ALS,2024-01-28T06:03:34+05:30,77.536507,13.038718,YES
Ambulance,KA03S4981,ALS,2024-01-28T06:03:36+05:30,77.564187,12.913918,YES
Ambulance,KA03U2497,BLS,2024-01-28T06:03:42+05:30,77.592412,13.035101,YES
Ambulance,KA41Y7419,Patient Transport,2024-01-28T06:05:13+05:30,77.586994,12.933155,YES
Ambulance,KA03W1469,Patient Transport,2024-01-28T06:05:21+05:30,77.57242,13.000553,YES
Ambulance,KA03A1692,Patient Transport,2024-01-28T06:08:32+05:30,77.785401,12.973617,YES
Ambulance,KA04M6459,Patient Transport,2024-01-28T06:13:12+05:30,77.799957,13.112303,YES
Ambulance,KA50H1620,Patient Transport,2024-01-28T06:25:57+05:30,77.615852,12.938572,YES
Ambulance,KA03F6773,ALS,2024-01-28T06:28:23+05:30,77.408432,13.008845,YES
Ambulance,KA40H1271,BLS,2024-01-28T06:31:11+05:30,77.624387,12.988627,YES
Ambulance,KA05R6184,BLS,2024-01-28T06:34:19+05:30,77.611392,12.937777,YES
Ambulance,KA51M1237,ALS,2024-01-28T06:44:00+05:30,77.57938,12.904256,YES
Ambulance,KA03U2278,BLS,2024-01-28T06:48:43+05:30,77.687684,12.838464,YES
Ambulance,KA03P8868,Patient Transport,2024-01-28T06:50:36+05:30,77.572888,12.912208,YES
Ambulance,KA50K3022,ALS,2024-01-28T06:51:08+05:30,77.719847,12.972319,YES
Ambulance,KA41X8497,ALS,2024-01-28T06:52:02+05:30,77.607087,12.91382,YES
Ambulance,KA04D1727,BLS,2024-01-28T06:57:30+05:30,77.600369,13.041313,NO
Ambulance,KA02D9278,ALS,2024-01-28T06:59:35+05:30,77.592796,13.044958,YES
Ambulance,KA03D9708,BLS,2024-01-28T07:00:05+05:30,77.461495,13.182464,YES
Ambulance,KA05R7687,Patient Transport,2024-01-28T07:06:46+05:30,77.619559,12.931538,YES
Ambulance,KA40S3812,BLS,2024-01-28T07:07:02+05:30,77.706008,12.973213,YES
Ambulance,KA50H3225,Patient Transport,2024-01-28T07:09:58+05:30,77.594105,12.919106,YES
Ambulance,KA51H1989,Patient Transport,2024-01-28T07:10:16+05:30,77.621399,12.931282,YES
Ambulance,KA50H1620,Patient Transport,2024-01-28T07:13:37+05:30,77.553271,13.004507,YES
Ambulance,KA51T6207,Patient Transport,2024-01-28T07:14:14+05:30,77.554434,13.051054,NO
Ambulance,KA41T8500,Patient Transport,2024-01-28T07:16:53+05:30,77.668472,12.833729,YES
Ambulance,KA50H1620,Patient Transport,2024-01-28T07:16:56+05:30,77.611397,12.955428,YES
Ambulance,KA51M1237,ALS,2024-01-28T07:18:39+05:30,77.45382,13.080743,NO
Ambulance,KA03D9708,BLS,2024-01-28T07:19:18+05:30,77.558268,12.908583,NO
Ambulance,KA05U3892,BLS,2024-01-28T07:24:12+05:30,77.581906,12.930607,NO
Ambulance,KA05D6805,ALS,2024-01-28T07:27:52+05:30,77.593689,12.91647,YES
Ambulance,KA05R7687,Patient Transport,2024-01-28T07:31:28+05:30,77.513788,12.936275,NO
Ambulance,KA03U2497,BLS,2024-01-28T07:34:59+05:30,77.628937,12.940428,YES
Ambulance,KA51M1237,ALS,2024-01-28T07:37:17+05:30,77.622821,12.921458,NO
Ambulance,KA05R7687,Patient Transport,2024-01-28T07:39:36+05:30,77.546484,12.929189,YES
Ambulance,KA01M6465,BLS,2024-01-28T07:41:31+05:30,77.458509,12.919991,YES
Ambulance,KA01M6465,BLS,2024-01-28T07:52:57+05:30,77.555515,13.153197,YES
Ambulance,KA05F1958,BLS,2024-01-28T07:53:08+05:30,77.628104,12.927436,NO
Ambulance,KA03P8868,Patient Transport,2024-01-28T08:01:55+05:30,77.724195,12.964054,YES
Ambulance,KA04M6459,Patient Transport,2024-01-28T08:11:03+05:30,77.621774,12.937578,YES
Ambulance,KA05F1958,BLS,2024-01-28T08:13:07+05:30,77.608819,12.933218,YES
Ambulance,KA41X8497,ALS,2024-01-28T08:13:34+05:30,77.576856,12.936268,NO
Ambulance,KA02N5926,BLS,2024-01-28T08:16:24+05:30,77.736436,12.956938,YES
Ambulance,KA01K2904,Patient Transport,2024-01-28T08:20:05+05:30,77.650929,12.918747,YES
Ambulance,KA03F6773,ALS,2024-01-28T08:20:46+05:30,77.678096,12.834214,YES
Ambulance,KA02N5926,BLS,2024-01-28T08:23:13+05:30,77.687398,13.003044,YES
Ambulance,KA04D3606,BLS,2024-01-28T08:23:42+05:30,77.659066,12.889667,NO
Ambulance,KA03H4273,ALS,2024-01-28T08:24:26+05:30,77.632895,12.958879,YES
Ambulance,KA01K2904,Patient Transport,2024-01-28T08:24:52+05:30,77.778987,13.168188,YES
Ambulance,KA01K2904,Patient Transport,2024-01-28T08:27:22+05:30,77.732616,13.197124,NO
Ambulance,KA03U2497,BLS,2024-01-28T08:28:36+05:30,77.480504,12.897943,YES
Ambulance,KA41T8500,Patient Transport,2024-01-28T08:32:47+05:30,77.636666,12.985146,YES
Ambulance,KA41Y7419,Patient Transport,2024-01-28T08:33:18+05:30,77.687981,12.810078,YES
Ambulance,KA50H3225,Patient Transport,2024-01-28T08:33:40+05:30,77.659823,12.915536,YES
Ambulance,KA04D1727,BLS,2024-01-28T08:36:45+05:30,77.636868,12.90096,YES
Ambulance,KA51Y5446,ALS,2024-01-28T08:40:21+05:30,77.592759,13.0222,YES
Ambulance,KA05F1958,BLS,2024-01-28T08:42:38+05:30,77.750301,13.026568,NO
Ambulance,KA51X5676,Patient Transport,2024-01-28T08:45:34+05:30,77.591711,13.199222,NO
Ambulance,KA03S4981,ALS,2024-01-28T08:46:45+05:30,77.590281,12.992343,NO
Ambulance,KA41Y7419,Patient Transport,2024-01-28T08:48:21+05:30,77.539248,13.026168,YES
Ambulance,KA03W1469,Patient Transport,2024-01-28T08:49:51+05:30,77.658455,12.838742,NO
Ambulance,KA03D9708,BLS,2024-01-28T08:55:30+05:30,77.615617,12.939973,YES
Ambulance,KA41P6997,ALS,2024-01-28T08:58:08+05:30,77.630507,12.937012,YES
Ambulance,KA05R7687,Patient Transport,2024-01-28T08:58:57+05:30,77.591841,12.923635,NO
Ambulance,KA01H3141,ALS,2024-01-28T09:01:16+05:30,77.568007,13.042454,YES
Ambulance,KA40K4489,Patient Transport,2024-01-28T09:02:09+05:30,77.652224,12.984073,NO
Ambulance,KA40S3812,BLS,2024-01-28T09:02:23+05:30,77.799412,13.090435,YES
Ambulance,KA41T8500,Patient Transport,2024-01-28T09:03:09+05:30,77.779234,12.977416,YES
Ambulance,KA03U2497,BLS,2024-01-28T09:03:18+05:30,77.616865,12.949586,YES
Ambulance,KA41P6997,ALS,2024-01-28T09:03:34+05:30,77.690795,12.950755,YES
Ambulance,KA03P8868,Patient Transport,2024-01-28T09:05:18+05:30,77.793364,12.813986,YES
Ambulance,KA05A7023,ALS,2024-01-28T09:05:58+05:30,77.614692,12.917691,YES
Ambulance,KA03S4981,ALS,2024-01-28T09:07:10+05:30,77.619893,12.936453,YES
Ambulance,KA41P6997,ALS,2024-01-28T09:08:15+05:30,77.607207,12.91721,YES
Ambulance,KA50J5854,Patient Transport,2024-01-28T09:11:41+05:30,77.684704,12.83742,YES
Ambulance,KA40A5474,Patient Transport,2024-01-28T09:16:56+05:30,77.727448,13.08113,NO
Ambulance,KA02N5926,BLS,2024-01-28T09:18:19+05:30,77.688611,12.958907,YES
Ambulance,KA40A5474,Patient Transport,2024-01-28T09:19:47+05:30,77.695447,12.978529,YES
Ambulance,KA41X8497,ALS,2024-01-28T09:21:04+05:30,77.646051,12.983869,YES
Ambulance,KA04M6459,Patient Transport,2024-01-28T09:28:43+05:30,77.497168,13.045408,NO
Ambulance,KA50G5585,ALS,2024-01-28T09:29:23+05:30,77.695304,12.961222,YES
Ambulance,KA50J5854,Patient Transport,2024-01-28T09:30:05+05:30,77.549938,13.039395,YES
Ambulance,KA03H4273,ALS,2024-01-28T09:30:40+05:30,77.619947,12.829182,NO
Ambulance,KA51Y5446,ALS,2024-01-28T09:31:22+05:30,77.566668,13.003168,YES
Ambulance,KA02D9278,ALS,2024-01-28T09:32:21+05:30,77.692646,12.94785,YES
